2142	343,467
2143	138,967
2144	294,232
2145	283,713
2146	556,358
2147	28,716
2148	563,347
2149	922,632
2150	937,896
2151	382,500
2152	348,63
2153	863,450
2154	576,578
2155	591,920
2156	874,926
2157	642,640
2158	481,419
2159	767,897
2160	392,966
2161	677,495
2162	868,464
2163	660,318
2164	919,513
2165	187,607
2166	931,987
2167	581,967
2168	617,237
2169	111,13
2170	389,20
2171	228,892
2172	213,790
2173	459,490
2174	759,919
2175	139,14
2176	130,704
2177	68,38
2178	961,445
2179	994,121
2180	782,617
2181	121,194
2182	291,19
2183	303,211
2184	575,670
2185	597,751
2186	323,520
2187	437,735
2188	978,395
2189	268,917
2190	864,221
2191	801,598
2192	936,508
2193	442,622
2194	83,314
2195	123,281
2196	794,235
2197	217,171
2198	329,165
2199	841,844
2200	866,166
2201	320,836
2202	559,728
2203	461,98
2204	939,918
2205	186,702
2206	214,651
2207	298,811
2208	576,573
2209	54,969
2210	283,631
2211	45,567
2212	286,349
2213	908,876
2214	901,27
2215	199,638
2216	842,96
2217	760,369
2218	255,659
2219	474,373
2220	907,100
2221	527,639
2222	123,742
2223	717,603
2224	879,963
2225	556,976
2226	618,159
2227	638,3
2228	657,269
2229	499,580
2230	362,92
2231	964,492
2232	382,521
2233	106,271
2234	417,782
2235	203,792
2236	763,381
2237	226,272
2238	810,85
2239	542,784
2240	134,206
2241	775,26
2242	303,871
2243	218,786
2244	4,702
2245	874,675
2246	424,528
2247	704,467
2248	1,190
2249	86,683
2250	378,31
2251	994,930
2252	225,257
2253	597,601
2254	746,359
2255	510,300
2256	118,716
2257	448,420
2258	827,733
2259	318,290
2260	76,785
2261	708,627
2262	39,681
2263	587,482
2264	686,566
2265	862,729
2266	403,55
2267	459,712
2268	204,941
2269	478,525
2270	28,94
2271	326,532
2272	883,531
2273	911,26
2274	832,45
2275	229,210
2276	509,334
2277	757,171
2278	628,363
2279	534,639
2280	501,777
2281	698,482
2282	915,891
2283	390,543
2284	130,461
2285	128,911
2286	573,582
2287	22,908
2288	23,546
2289	206,633
2290	135,926
2291	753,398
2292	123,774
2293	964,509
2294	743,609
2295	350,334
2296	393,610
2297	857,273
2298	360,575
2299	901,464
2300	400,290
2301	386,88
2302	346,602
2303	998,188
2304	918,92
2305	870,595
2306	362,272
2307	977,259
2308	815,42
2309	999,359
2310	758,627
2311	142,840
2312	17,653
2313	215,308
2314	564,325
2315	168,72
2316	422,982
2317	87,599
2318	302,171
2319	717,404
2320	783,12
2321	697,556
2322	731,426
2323	81,805
2324	446,582
2325	890,580
2326	926,954
2327	794,70
2328	981,339
2329	726,436
2330	37,30
2331	932,494
2332	604,817
2333	640,844
2334	229,799
2335	957,618
2336	728,665
2337	577,899
2338	162,135
2339	117,330
2340	930,256
2341	63,645
2342	381,611
2343	172,605
2344	784,224
2345	620,733
2346	979,77
2347	123,70
2348	384,438
2349	966,697
2350	391,284
2351	539,266
2352	389,257
2353	6,450
2354	678,968
2355	686,606
2356	450,166
2357	469,955
2358	22,993
2359	664,575
2360	290,625
2361	685,558
2362	804,980
2363	823,760
2364	442,569
2365	943,966
2366	619,787
2367	887,755
2368	283,131
2369	520,229
2370	602,897
2371	751,286
2372	431,731
2373	302,769
2374	319,648
2375	342,56
2376	269,46
2377	994,372
2378	536,18
2379	115,808
2380	672,465
2381	984,46
2382	747,364
2383	19,977
2384	559,797
2385	535,710
2386	75,830
2387	847,468
2388	13,238
2389	85,184
2390	312,954
2391	248,676
2392	576,925
2393	629,721
2394	553,665
2395	516,346
2396	458,978
2397	763,772
2398	413,641
2399	298,48
2400	937,547
2401	564,126
2402	51,932
2403	566,650
2404	890,141
2405	82,319
2406	525,366
2407	745,91
2408	206,461
2409	78,721
2410	663,743
2411	635,69
2412	115,271
2413	54,336
2414	135,954
2415	614,677
2416	810,934
2417	421,494
2418	583,372
2419	437,678
2420	451,480
2421	51,280
2422	368,447
2423	941,596
2424	867,124
2425	852,434
2426	375,546
2427	598,52
2428	460,322
2429	688,171
2430	893,695
2431	763,564
2432	550,297
2433	737,846
2434	225,397
2435	405,845
2436	652,190
2437	876,911
2438	99,985
2439	880,170
2440	370,39
2441	230,365
2442	322,222
2443	464,141
2444	311,903
2445	54,831
2446	445,222
2447	689,132
2448	338,575
2449	258,514
2450	753,615
2451	786,706
2452	41,761
2453	692,149
2454	424,857
2455	12,117
2456	750,27
2457	243,456
2458	270,383
2459	680,989
2460	857,936
2461	660,903
2462	468,719
2463	382,587
2464	562,665
2465	179,994
2466	651,965
2467	836,120
2468	864,837
2469	327,714
2470	310,987
2471	763,359
2472	840,778
2473	81,264
2474	80,64
2475	361,704
2476	530,284
2477	286,772
2478	942,437
2479	713,915
2480	976,479
2481	307,592
2482	977,262
2483	55,461
2484	424,816
2485	870,848
2486	522,90
2487	152,748
2488	724,350
2489	538,3
2490	746,489
2491	502,525
2492	98,883
2493	39,352
2494	836,314
2495	642,360
2496	896,919
2497	407,6
2498	586,32
2499	450,533
2500	53,223
2501	51,144
2502	718,300
2503	644,118
2504	774,728
2505	357,448
2506	357,929
2507	93,991
2508	515,315
2509	413,979
2510	88,55
2511	194,323
2512	247,258
2513	38,297
2514	972,817
2515	83,719
2516	788,197
2517	853,818
2518	174,490
2519	885,238
2520	564,14
2521	28,108
2522	12,431
2523	775,853
2524	894,572
2525	430,175
2526	17,388
2527	315,923
2528	49,960
2529	583,326
2530	811,538
2531	102,45
2532	428,662
2533	161,750
2534	630,560
2535	450,409
2536	245,673
2537	16,40
2538	725,728
2539	268,125
2540	648,851
2541	401,53
2542	919,185
2543	866,290
2544	941,693
2545	529,594
2546	843,164
2547	920,119
2548	962,509
2549	535,740
2550	816,793
2551	531,269
2552	273,776
2553	752,932
2554	332,497
2555	399,54
2556	13,197
2557	660,252
2558	392,358
2559	31,319
2560	484,593
2561	139,553
2562	583,932
2563	19,771
2564	509,301
2565	821,937
2566	353,592
2567	397,47
2568	339,643
2569	575,902
2570	226,316
2571	810,108
2572	924,838
2573	838,93
2574	85,205
2575	557,220
2576	982,840
2577	191,946
2578	516,765
2579	804,104
2580	983,414
2581	609,347
2582	401,47
2583	396,876
2584	814,345
2585	516,772
2586	155,346
2587	911,889
2588	432,15
2589	302,392
2590	64,179
2591	364,209
2592	557,913
2593	86,891
2594	801,531
2595	236,156
2596	57,699
2597	891,573
2598	134,886
2599	38,745
2600	544,899
2601	920,333
2602	906,373
2603	304,402
2604	137,484
2605	341,859
2606	390,16
2607	545,653
2608	257,361
2609	432,841
2610	390,434
2611	9,779
2612	759,289
2613	993,910
2614	45,732
2615	668,435
2616	111,799
2617	789,602
2618	46,117
2619	600,532
2620	636,371
2621	828,396
2622	378,65
2623	399,946
2624	13,896
2625	834,902
2626	696,534
2627	470,834
2628	835,24
2629	746,897
2630	952,907
2631	984,292
2632	214,27
2633	41,709
2634	123,731
